Word;Frequency;Rank;Logarithm of Frequency;Logarithm of rank
выражаться;1;3084;0.0;3.4891143693789193
какнибыть;1;3085;0.0;3.4892551683692603
германский;1;3086;0.0;3.4893959217271293
радуга;1;3087;0.0;3.4895366294820946
глупыеглупый;1;3088;0.0;3.4896772916636984
заглядеться;1;3089;0.0;3.4898179083014504
подохнуть;1;3090;0.0;3.4899584794248346
рок;1;3091;0.0;3.4900990050633043
покойный;1;3092;0.0;3.490239485246287
прелестный;1;3093;0.0;3.490379920003179
нисколько;1;3094;0.0;3.490520309363349
знающий;1;3095;0.0;3.4906606533561364
любящий;1;3096;0.0;3.4908009520108547
14;1;3097;0.0;3.4909412053567865
позапрошлый;1;3098;0.0;3.4910814134231867
сломать;1;3099;0.0;3.491221576239283
бритва;1;3100;0.0;3.491361693834272
затопить;1;3101;0.0;3.491501766237326
затоплять;1;3102;0.0;3.491641793477586
оттащить;1;3103;0.0;3.491781775584165
обжечься;1;3104;0.0;3.4919217125861506
заболеть;1;3105;0.0;3.4920616045125983
кроватка;1;3106;0.0;3.49220145139254
ямка;1;3107;0.0;3.492341253254974
диковинно;1;3108;0.0;3.492481010128876
ничтожество;1;3109;0.0;3.4926207220431915
беседовать;1;3110;0.0;3.492760389026837
умирающий;1;3111;0.0;3.492900011108703
курсив;1;3112;0.0;3.4930395883176515
махонький;1;3113;0.0;3.493179120682515
буковка;1;3114;0.0;3.493318608232101
чертенёночек;1;3115;0.0;3.4934580509951876
цапать;1;3116;0.0;3.4935974490005264
царапать;1;3117;0.0;3.49373680227684
кусать;1;3118;0.0;3.4938761108528227
животик;1;3119;0.0;3.4940153747571436
подпереться;1;3120;0.0;3.4941545940184424
размахивать;1;3121;0.0;3.494293768665332
крошечный;1;3122;0.0;3.4944328987263984
февраль;1;3123;0.0;3.4945719842301983
хныкала;1;3124;0.0;3.494711025205262
вякать;1;3125;0.0;3.4948500216800937
поправиться;1;3126;0.0;3.494988973683168
сплясать;1;3127;0.0;3.495127881242933
годиться;1;3128;0.0;3.49526674438781
раздва;1;3129;0.0;3.495405563146193
туфлиоденькакактебенестыдноспать;1;3130;0.0;3.4955443375464483
гнусность;1;3131;0.0;3.495683067616915
разволноваться;1;3132;0.0;3.495821753385906
длиннаядлинный;1;3133;0.0;3.4959603948817044
одинокаяодинокаяодинокий;1;3134;0.0;3.4960989921325707
одуванчик;1;3135;0.0;3.496237545166735
колыхаться;1;3136;0.0;3.496376054012401
заулыбаться;1;3137;0.0;3.496514518697745
р;1;3138;0.0;3.496652939250918
отлетать;1;3139;0.0;3.4967913157000416
зардеться;1;3140;0.0;3.496929648073215
лёжка;1;3141;0.0;3.4970679363985044
изнемочь;1;3142;0.0;3.4972061807039543
запястье;1;3143;0.0;3.4973443810175793
ожерелье;1;3144;0.0;3.4974825373673695
шёлк;1;3145;0.0;3.4976206497812874
бархат;1;3146;0.0;3.4977587182872676
алмаз;1;3147;0.0;3.49789674291322
одеться;1;3148;0.0;3.498034723687027
искусительница;1;3149;0.0;3.4981726606365435
баллада;1;3150;0.0;3.4983105537896
бемоль;1;3151;0.0;3.498448403173999
мажор;1;3152;0.0;3.498586208817517
стервоза;1;3153;0.0;3.4987239707479048
волхование;1;3154;0.0;3.498861688992884
путный;1;3155;0.0;3.4989993635801526
громко;1;3156;0.0;3.4991369945373827
бесстыдник;1;3157;0.0;3.499274581892217
непонятно;1;3158;0.0;3.499412125672275
пожелать;1;3159;0.0;3.4995496259051486
разливный;1;3160;0.0;3.4996870826184034
бутылочный;1;3161;0.0;3.4998244958395794
мужичок;1;3162;0.0;3.4999618655961897
косеять;1;3163;0.0;3.5000991919157225
коромысло;1;3164;0.0;3.500236474825639
азиней;1;3165;0.0;3.5003737143533735
частый;1;3166;0.0;3.500510910526337
острый;1;3167;0.0;3.5006480633719113
ответный;1;3168;0.0;3.5007851729174555
прозрение;1;3169;0.0;3.5009222391903
ощутить;1;3170;0.0;3.5010592622177517
невинный;1;3171;0.0;3.5011962420270883
бельмо;1;3172;0.0;3.501333178645566
белесость;1;3173;0.0;3.5014700721004117
колдовской;1;3174;0.0;3.5016069224188286
голубинный;1;3175;0.0;3.5017437296279943
крыло;1;3176;0.0;3.5018804937550585
сомкнуть;1;3177;0.0;3.502017214827147
догадаться;1;3178;0.0;3.5021538928713603
вещица;1;3179;0.0;3.5022905279147727
полсотня;1;3180;0.0;3.502427119984432
польстить;1;3181;0.0;3.5025636691073627
благодатный;1;3182;0.0;3.502700175310563
дитя;1;3183;0.0;3.5028366386210026
неслыханный;1;3184;0.0;3.5029730590656314
предчувствие;1;3185;0.0;3.503109436671369
пульс;1;3186;0.0;3.503245771465112
щупать;1;3187;0.0;3.5033820634737323
зуд;1;3188;0.0;3.5035183127240748
пианистка;1;3189;0.0;3.5036545192429585
изогнуться;1;3190;0.0;3.503790683057181
волнообразный;1;3191;0.0;3.5039268041935103
движение;1;3192;0.0;3.5040628826786913
пластика;1;3193;0.0;3.504198918539444
содрагания;1;3194;0.0;3.504334911802464
бессовестный;1;3195;0.0;3.504470862494419
потрогать;1;3196;0.0;3.5046067706419537
промахиваться;1;3197;0.0;3.5047426362716876
обольстительница;1;3198;0.0;3.504878459410216
клеопатра;1;3199;0.0;3.505014240084107
пышнотелый;1;3200;0.0;3.505149978319906
истомить;1;3201;0.0;3.505285674144132
швырять;1;3202;0.0;3.505421327583281
алтарь;1;3203;0.0;3.5055569386638217
афродита;1;3204;0.0;3.5056925074122
залпом;1;3205;0.0;3.505828033854836
исподний;1;3206;0.0;3.5059635180181257
возопить;1;3207;0.0;3.50609895992844
вкрадчивонежный;1;3208;0.0;3.506234359612126
стремиться;1;3209;0.0;3.506369717095504
исчезать;1;3210;0.0;3.5065050324048714
противоречивый;1;3211;0.0;3.5066403055665023
перочинный;1;3212;0.0;3.506775536606643
неподкупный;1;3213;0.0;3.5069107255515175
слабость;1;3214;0.0;3.5070458724273252
мочиться;1;3215;0.0;3.5071809772602407
корточки;1;3216;0.0;3.5073160400764136
отвлечься;1;3217;0.0;3.5074510609019693
грозный;1;3218;0.0;3.5075860397630105
выбор;1;3219;0.0;3.507720976685613
погладить;1;3220;0.0;3.5078558716958304
лодыжка;1;3221;0.0;3.5079907248196913
поощрение;1;3222;0.0;3.5081255360831993
игра;1;3223;0.0;3.508260305512334
пощёчина;1;3224;0.0;3.508395033133053
воздушный;1;3225;0.0;3.508529718971286
сук;1;3226;0.0;3.508664363052942
зрачок;1;3227;0.0;3.5087989654039045
бред;1;3228;0.0;3.5089335260500327
зарыдать;1;3229;0.0;3.509068045017161
задымиться;1;3230;0.0;3.5092025223311025
роза;1;3231;0.0;3.5093369580176437
завиток;1;3232;0.0;3.509471352102548
влажный;1;3233;0.0;3.509605704611556
эдем;1;3234;0.0;3.509740015570382
всхлипывание;1;3235;0.0;3.509874285004719
недра;1;3236;0.0;3.5100085129402343
бельма;1;3237;0.0;3.5101426994025724
блудница;1;3238;0.0;3.510276844417355
сладостный;1;3239;0.0;3.510410948010177
душегубство;1;3240;0.0;3.510545010206612
старость;1;3241;0.0;3.51067903103221
верность;1;3242;0.0;3.5108130105124955
накладывать;1;3243;0.0;3.5109469486729723
лапать;1;3244;0.0;3.5110808455391185
сокровенный;1;3245;0.0;3.511214701136388
изгиб;1;3246;0.0;3.5113485154902127
забалдеть;1;3247;0.0;3.511482288626001
предплечье;1;3248;0.0;3.511616020569137
мудила;1;3249;0.0;3.5117497113449825
грешный;1;3250;0.0;3.5118833609788735
ядовитый;1;3251;0.0;3.5120169694961265
цель;1;3252;0.0;3.51215053692203
самооборона;1;3253;0.0;3.5122840632818533
яд;1;3254;0.0;3.5124175486008395
малина;1;3255;0.0;3.5125509929042105
сливка;1;3256;0.0;3.512684396217163
тёпленький;1;3257;0.0;3.5128177585648728
17;1;3258;0.0;3.51295107997249
увезти;1;3259;0.0;3.5130843604651436
лобный;1;3260;0.0;3.513217600067939
облечь;1;3261;0.0;3.5133507988059565
виссом;1;3262;0.0;3.513483956704257
подработать;1;3263;0.0;3.513617073787874
телефонный;1;3264;0.0;3.513750150081823
коробка;1;3265;0.0;3.513883185611092
молча;1;3266;0.0;3.514016180400649
заклинать;1;3267;0.0;3.514149134475437
разрыдаться;1;3268;0.0;3.514282047860377
обвислый;1;3269;0.0;3.5144149205803688
умалишённый;1;3270;0.0;3.514547752660286
угорелый;1;3271;0.0;3.5146805441249813
повторяться;1;3272;0.0;3.514813294999285
фига;1;3273;0.0;3.5149460053080035
непонятый;1;3274;0.0;3.5150786750759218
миноваться;1;3275;0.0;3.5152113043278015
юрий;1;3276;0.0;3.5153438930883807
петрович;1;3277;0.0;3.515476441382376
нина;1;3278;0.0;3.5156089492344798
василиевич;1;3279;0.0;3.515741416669365
овощной;1;3280;0.0;3.515873843711679
двадцатилетие;1;3281;0.0;3.516006230386047
полоумный;1;3282;0.0;3.5161385767170743
поэтесса;1;3283;0.0;3.5162708827293403
лида;1;3284;0.0;3.5164031484474028
ледик;1;3285;0.0;3.516535373895799
володя;1;3286;0.0;3.5166675590990426
фаршированный;1;3287;0.0;3.516799704081624
овладеть;1;3288;0.0;3.5169318088680126
огрубелый;1;3289;0.0;3.517063873482654
ожесточиться;1;3290;0.0;3.517195897949974
анология;1;3291;0.0;3.517327882294373
сделаться;1;3292;0.0;3.517459826540232
очерстветь;1;3293;0.0;3.5175917307119073
неисследованный;1;3294;0.0;3.517723594833735
простор;1;3295;0.0;3.517855418930028
влечь;1;3296;0.0;3.5179872030250783
служба;1;3297;0.0;3.518118947143152
полдень;1;3298;0.0;3.5182506513084992
промаяться;1;3299;0.0;3.518382315545344
сопутствовать;1;3300;0.0;3.518513939877887
стыдливый;1;3301;0.0;3.518645524330311
пунцовый;1;3302;0.0;3.518777068926774
18;1;3303;0.0;3.518908573691414
служебный;1;3304;0.0;3.519040038648344
выбирать;1;3305;0.0;3.5191714638216585
профессия;1;3306;0.0;3.5193028492354284
стыдливость;1;3307;0.0;3.519434194913703
белолицый;1;3308;0.0;3.5195655008805087
роковой;1;3309;0.0;3.519696767159853
пятно;1;3310;0.0;3.519827993775718
пустоголовый;1;3311;0.0;3.519959180752068
недоставать;1;3312;0.0;3.520090328112842
инициатива;1;3313;0.0;3.5202214358819597
сомневаться;1;3314;0.0;3.5203525040833177
экспериментировать;1;3315;0.0;3.520483532740791
литр;1;3316;0.0;3.5206145218782354
раздеваться;1;3317;0.0;3.520745471519482
суббота;1;3318;0.0;3.5208763816883417
насыпь;1;3319;0.0;3.5210072524086033
железный;1;3320;0.0;3.521138083704036
дорога;1;3321;0.0;3.521268875598385
нарофоминск;1;3322;0.0;3.521399628115375
припоминать;1;3323;0.0;3.521530341278711
накапливать;1;3324;0.0;3.5216610151120733
факт;1;3325;0.0;3.5217916496391233
сопоставлять;1;3326;0.0;3.5219222448834997
сопоставить;1;3327;0.0;3.5220528008688223
восстанавливать;1;3328;0.0;3.522183317618686
всепроникающий;1;3329;0.0;3.5223137951566668
анализ;1;3330;0.0;3.5224442335063193
созерцание;1;3331;0.0;3.5225746326911764
абстракция;1;3332;0.0;3.5227049927347496
вдумчиво;1;3333;0.0;3.52283531366053
опохмеляться;1;3334;0.0;3.522965595491986
сызмальства;1;3335;0.0;3.5230958382525674
младой;1;3336;0.0;3.5232260419657004
дерзание;1;3337;0.0;3.5233562066547925
свидетель;1;3338;0.0;3.5234863323432273
дерзнуть;1;3339;0.0;3.5236164190543704
кондрашка;1;3340;0.0;3.5237464668115646
смежать;1;3341;0.0;3.523876475638131
наивность;1;3342;0.0;3.5240064455573723
преодолеть;1;3343;0.0;3.524136376592568
одиннадцатый;1;3344;0.0;3.524266268766979
возмужание;1;3345;0.0;3.524396122103842
пробовать;1;3346;0.0;3.5245259366263757
раскрыться;1;3347;0.0;3.5246557123577773
идеально;1;3348;0.0;3.5247854493212216
выдержать;1;3349;0.0;3.5249151475398666
приступить;1;3350;0.0;3.5250448070368443
непосредственно;1;3351;0.0;3.525174427835271
симфония;1;3352;0.0;3.525304009958239
антонин;1;3353;0.0;3.5254335534288197
дворжак;1;3354;0.0;3.5255630582700666
фактически;1;3355;0.0;3.525692524505011
безумие;1;3356;0.0;3.5258219521566625
свинство;1;3357;0.0;3.525951341248012
презирать;1;3358;0.0;3.5260806918020298
поколение;1;3359;0.0;3.526210003841664
внушать;1;3360;0.0;3.526339277389843
спеть;1;3361;0.0;3.526468512469477
груз;1;3362;0.0;3.526597709103452
упасти;1;3363;0.0;3.5267268673146352
антракт;1;3364;0.0;3.5268559871258742
попьюпопить;1;3365;0.0;3.5269850685599953
вправе;1;3366;0.0;3.5271141116398046
судить;1;3367;0.0;3.527243116388088
19;1;3368;0.0;3.5273720828276116
одушевлённый;1;3369;0.0;3.52750101098112
депрессия;1;3370;0.0;3.527629900871338
ежедневный;1;3371;0.0;3.5277587525209713
привычка;1;3372;0.0;3.527887565952704
пополудни;1;3373;0.0;3.528016341189201
неизвестность;1;3374;0.0;3.528145078253106
таить;1;3375;0.0;3.528273777167043
пламёный;1;3376;0.0;3.5284024379536167
допрыгаться;1;3377;0.0;3.528531060635411
крепить;1;3378;0.0;3.528659645234989
перепрыгнуть;1;3379;0.0;3.5287881917748964
захватывать;1;3380;0.0;3.5289167002776547
сулить;1;3381;0.0;3.5290451707657686
эксперимент;1;3382;0.0;3.5291736032617225
узко;1;3383;0.0;3.5293019977879805
специальный;1;3384;0.0;3.5294303543669856
земляк;1;3385;0.0;3.529558673021163
солоухин;1;3386;0.0;3.5296869537729156
помиловать;1;3387;0.0;3.52981519664463
навязать;1;3388;0.0;3.5299434016586693
кибальчич;1;3389;0.0;3.530071568837378
привести;1;3390;0.0;3.530199698203082
упираться;1;3391;0.0;3.530327789778086
гнусно;1;3392;0.0;3.530455843584676
тьфу;1;3393;0.0;3.530583859645118
оствить;1;3394;0.0;3.530711837981656
янка;1;3395;0.0;3.53083977861652
немец;1;3396;0.0;3.5309676815719144
сволот;1;3397;0.0;3.5310955468700276
испанец;1;3398;0.0;3.5312233745330266
коррида;1;3399;0.0;3.531351164583059
подлецафриканец;1;3400;0.0;3.5314789170422545
асуанский;1;3401;0.0;3.5316066319327217
плотина;1;3402;0.0;3.5317343092765494
сдуть;1;3403;0.0;3.5318619490958088
бельканто;1;3404;0.0;3.5319895514125497
старка;1;3405;0.0;3.5321171162488034
избегать;1;3406;0.0;3.5322446436265817
комунибудь;1;3407;0.0;3.532372133567877
неприхотливый;1;3408;0.0;3.5324995860946626
